Node Number	X Location (m)	Y Location (m)	Z Location (m)	
2244	1,5616	0,10978	-7,4001e-002	
2245	1,5119	0,1106	-7,4001e-002	
2246	1,4622	0,11142	-7,4001e-002	
2247	1,4125	0,11223	-7,4001e-002	
2248	1,3628	0,11305	-7,4001e-002	
2249	1,0149	0,11876	-7,4001e-002	
2250	0,96526	0,11958	-7,4001e-002	
2251	0,91556	0,1204	-7,4001e-002	
2252	0,86587	0,12121	-7,4001e-002	
2253	0,81617	0,12203	-7,4001e-002	
2254	0,76648	0,12285	-7,4001e-002	
2255	0,71679	0,12366	-7,4001e-002	
2256	0,66709	0,12448	-7,4001e-002	
2257	0,6174	0,1253	-7,4001e-002	
2258	0,5677	0,12611	-7,4001e-002	
2259	0,51801	0,12693	-7,4001e-002	
2260	0,46832	0,12774	-7,4001e-002	
2261	0,41862	0,12856	-7,4001e-002	
2262	0,36893	0,12938	-7,4001e-002	
2263	0,31923	0,13019	-7,4001e-002	
2264	0,26954	0,13101	-7,4001e-002	
2265	0,21985	0,13183	-7,4001e-002	
2266	0,20742	0,13203	-7,4001e-002	
2267	0,19469	-5,0764e-002	-5,1001e-002	
2268	0,19413	-5,0773e-002	-1,7e-002	
2269	2,4758	-1,2895e-003	-7,4001e-002	
2270	2,4268	-2,0953e-003	-7,4001e-002	
2271	2,3777	-2,901e-003	-7,4001e-002	
2272	2,3287	-3,7068e-003	-7,4001e-002	
2273	2,2796	-4,5125e-003	-7,4001e-002	
2274	2,2306	-5,3183e-003	-7,4001e-002	
2275	2,1815	-6,124e-003	-7,4001e-002	
2276	2,1325	-6,9297e-003	-7,4001e-002	
2277	2,0834	-7,7355e-003	-7,4001e-002	
2278	2,0344	-8,5412e-003	-7,4001e-002	
2279	1,9853	-9,347e-003	-7,4001e-002	
2280	1,9363	-1,0153e-002	-7,4001e-002	
2281	1,8872	-1,0958e-002	-7,4001e-002	
2282	1,8382	-1,1764e-002	-7,4001e-002	
2283	1,7891	-1,257e-002	-7,4001e-002	
2284	1,7401	-1,3376e-002	-7,4001e-002	
2285	1,691	-1,4181e-002	-7,4001e-002	
2286	1,642	-1,4987e-002	-7,4001e-002	
2287	1,5929	-1,5793e-002	-7,4001e-002	
2288	1,5439	-1,6599e-002	-7,4001e-002	
2289	1,4948	-1,7404e-002	-7,4001e-002	
2290	1,4458	-1,821e-002	-7,4001e-002	
2291	1,3967	-1,9016e-002	-7,4001e-002	
2292	1,3477	-1,9822e-002	-7,4001e-002	
2293	1,2986	-2,0627e-002	-7,4001e-002	
2294	1,2496	-2,1433e-002	-7,4001e-002	
2295	1,2005	-2,2239e-002	-7,4001e-002	
2296	1,1515	-2,3045e-002	-7,4001e-002	
2297	1,1024	-2,385e-002	-7,4001e-002	
2298	1,0534	-2,4656e-002	-7,4001e-002	
2299	1,0043	-2,5462e-002	-7,4001e-002	
2300	0,95527	-2,6268e-002	-7,4001e-002	
2301	0,90622	-2,7073e-002	-7,4001e-002	
2302	0,85717	-2,7879e-002	-7,4001e-002	
2303	0,80812	-2,8685e-002	-7,4001e-002	
2304	0,75907	-2,9491e-002	-7,4001e-002	
2305	0,71002	-3,0296e-002	-7,4001e-002	
2306	0,66097	-3,1102e-002	-7,4001e-002	
2307	0,61192	-3,1908e-002	-7,4001e-002	
2308	0,56287	-3,2714e-002	-7,4001e-002	
2309	0,51382	-3,3519e-002	-7,4001e-002	
2310	0,46477	-3,4325e-002	-7,4001e-002	
2311	0,41572	-3,5131e-002	-7,4001e-002	
2312	0,36667	-3,5937e-002	-7,4001e-002	
2313	0,31762	-3,6742e-002	-7,4001e-002	
2314	0,26857	-3,7548e-002	-7,4001e-002	
2315	0,21952	-3,8354e-002	-7,4001e-002	
2316	0,20726	-3,8555e-002	-7,4001e-002	
2317	2,548	5,9739e-002	-8,0001e-002	
2318	2,548	3,3739e-002	-8,0001e-002	
2319	0,195	0,11086	-7,4001e-002	
2320	0,195	0,12155	-7,4001e-002	
2321	0,195	6,8112e-002	-7,4001e-002	
2322	0,195	2,5365e-002	-7,4001e-002	
2323	0,195	-1,7383e-002	-7,4001e-002	
2324	0,195	-2,807e-002	-7,4001e-002	
2330	2,5554	0,10546	-6,8001e-002	
2331	2,5057	0,10628	-6,8001e-002	
2332	2,456	0,10709	-6,8001e-002	
2333	2,4063	0,10791	-6,8001e-002	
2334	2,3566	0,10873	-6,8001e-002	
2335	2,307	0,10954	-6,8001e-002	
2336	2,2573	0,11036	-6,8001e-002	
2337	2,2076	0,11117	-6,8001e-002	
2338	2,1579	0,11199	-6,8001e-002	
2339	2,1082	0,11281	-6,8001e-002	
2340	2,0585	0,11362	-6,8001e-002	
2341	2,0088	0,11444	-6,8001e-002	
2342	1,9591	0,11526	-6,8001e-002	
2343	1,9094	0,11607	-6,8001e-002	
2344	1,8597	0,11689	-6,8001e-002	
2345	1,81	0,11771	-6,8001e-002	
2346	1,7603	0,11852	-6,8001e-002	
2347	1,7106	0,11934	-6,8001e-002	
2348	1,6609	0,12015	-6,8001e-002	
2349	1,6112	0,12097	-6,8001e-002	
2350	1,5615	0,12179	-6,8001e-002	
2351	1,5119	0,1226	-6,8001e-002	
2352	1,4622	0,12342	-6,8001e-002	
2353	1,4125	0,12424	-6,8001e-002	
2354	1,3628	0,12505	-6,8001e-002	
2355	1,0149	0,13077	-6,8001e-002	
2356	0,96522	0,13158	-6,8001e-002	
2357	0,91553	0,1324	-6,8001e-002	
2358	0,86583	0,13322	-6,8001e-002	
2359	0,81614	0,13403	-6,8001e-002	
2360	0,76644	0,13485	-6,8001e-002	
2361	0,71675	0,13566	-6,8001e-002	
2362	0,66706	0,13648	-6,8001e-002	
2363	0,61736	0,1373	-6,8001e-002	
2364	0,56767	0,13811	-6,8001e-002	
2365	0,51798	0,13893	-6,8001e-002	
2366	0,46828	0,13975	-6,8001e-002	
2367	0,41859	0,14056	-6,8001e-002	
2368	0,36889	0,14138	-6,8001e-002	
2369	0,3192	0,1422	-6,8001e-002	
2370	0,26951	0,14301	-6,8001e-002	
2371	0,21981	0,14383	-6,8001e-002	
2372	0,20739	0,14403	-6,8001e-002	
2373	1,0826	-2,4176e-002	-8,0001e-002	
2374	1,0342	-2,4971e-002	-8,0001e-002	
2375	0,98586	-2,5765e-002	-8,0001e-002	
2376	0,9375	-2,656e-002	-8,0001e-002	
2377	0,88914	-2,7354e-002	-8,0001e-002	
2378	0,84077	-2,8149e-002	-8,0001e-002	
2379	0,79241	-2,8943e-002	-8,0001e-002	
2380	0,74405	-2,9737e-002	-8,0001e-002	
2381	0,69569	-3,0532e-002	-8,0001e-002	
2382	0,64733	-3,1326e-002	-8,0001e-002	
2383	0,59897	-3,2121e-002	-8,0001e-002	
2384	0,5506	-3,2915e-002	-8,0001e-002	
2396	1,0527	0,11815	-8,0001e-002	
2397	1,0649	0,11794	-8,0001e-002	
2398	1,0037	0,11895	-8,0001e-002	
2399	0,95464	0,11976	-8,0001e-002	
2400	0,90563	0,12056	-8,0001e-002	
2401	0,85662	0,12137	-8,0001e-002	
2402	0,80761	0,12217	-8,0001e-002	
2403	0,7586	0,12298	-8,0001e-002	
2404	0,7096	0,12378	-8,0001e-002	
2405	0,66059	0,12459	-8,0001e-002	
2406	0,61158	0,12539	-8,0001e-002	
2407	0,56257	0,1262	-8,0001e-002	
2408	0,51356	0,127	-8,0001e-002	
2409	0,46455	0,12781	-8,0001e-002	
2410	0,41554	0,12861	-8,0001e-002	
2411	0,36653	0,12942	-8,0001e-002	
2412	0,31752	0,13022	-8,0001e-002	
2413	0,26851	0,13103	-8,0001e-002	
2414	0,2195	0,13183	-8,0001e-002	
2415	0,20725	0,13203	-8,0001e-002	
2416	2,5092	-7,4157e-004	-8,0001e-002	
2417	2,4608	-1,5355e-003	-8,0001e-002	
2418	2,4125	-2,3294e-003	-8,0001e-002	
2419	2,3642	-3,1234e-003	-8,0001e-002	
2420	2,3159	-3,9173e-003	-8,0001e-002	
2421	2,2675	-4,7112e-003	-8,0001e-002	
2422	2,2192	-5,5052e-003	-8,0001e-002	
2423	2,1709	-6,2991e-003	-8,0001e-002	
2424	2,1225	-7,093e-003	-8,0001e-002	
2425	2,0742	-7,887e-003	-8,0001e-002	
2426	2,0259	-8,6809e-003	-8,0001e-002	
2427	1,9775	-9,4748e-003	-8,0001e-002	
2428	1,9292	-1,0269e-002	-8,0001e-002	
2429	1,8809	-1,1063e-002	-8,0001e-002	
2430	1,8325	-1,1857e-002	-8,0001e-002	
2431	1,7842	-1,2651e-002	-8,0001e-002	
2432	1,7359	-1,3444e-002	-8,0001e-002	
2433	1,6876	-1,4238e-002	-8,0001e-002	
2434	1,6392	-1,5032e-002	-8,0001e-002	
2435	1,5909	-1,5826e-002	-8,0001e-002	
2436	1,5426	-1,662e-002	-8,0001e-002	
2437	1,4942	-1,7414e-002	-8,0001e-002	
2438	1,4459	-1,8208e-002	-8,0001e-002	
2439	1,3976	-1,9002e-002	-8,0001e-002	
2440	1,3492	-1,9796e-002	-8,0001e-002	
2441	1,3009	-2,059e-002	-8,0001e-002	
2442	2,5553	9,3461e-002	-8,0001e-002	
2443	2,5055	9,4279e-002	-8,0001e-002	
2444	2,4557	9,5097e-002	-8,0001e-002	
2445	2,4059	9,5915e-002	-8,0001e-002	
2446	2,3561	9,6733e-002	-8,0001e-002	
2447	2,3063	9,7551e-002	-8,0001e-002	
2448	2,2566	9,8369e-002	-8,0001e-002	
2449	2,2068	9,9187e-002	-8,0001e-002	
2450	2,157	0,1	-8,0001e-002	
2451	2,1072	0,10082	-8,0001e-002	
2452	2,0574	0,10164	-8,0001e-002	
2453	2,0076	0,10246	-8,0001e-002	
2454	1,9578	0,10328	-8,0001e-002	
2455	1,908	0,10409	-8,0001e-002	
2456	1,8582	0,10491	-8,0001e-002	
2457	1,8084	0,10573	-8,0001e-002	
2458	1,7586	0,10655	-8,0001e-002	
2459	1,7088	0,10737	-8,0001e-002	
2460	1,659	0,10818	-8,0001e-002	
2461	1,6092	0,109	-8,0001e-002	
2462	1,5595	0,10982	-8,0001e-002	
2463	1,5097	0,11064	-8,0001e-002	
2464	1,4599	0,11146	-8,0001e-002	
2465	1,4101	0,11227	-8,0001e-002	
2466	2,5057	-1,28e-002	-6,8001e-002	
2467	2,456	-1,3616e-002	-6,8001e-002	
2468	2,4063	-1,4432e-002	-6,8001e-002	
2469	2,3566	-1,5249e-002	-6,8001e-002	
2470	2,307	-1,6065e-002	-6,8001e-002	
2471	2,2573	-1,6881e-002	-6,8001e-002	
2472	2,2076	-1,7698e-002	-6,8001e-002	
2473	2,1579	-1,8514e-002	-6,8001e-002	
2474	2,1082	-1,933e-002	-6,8001e-002	
2475	2,0585	-2,0147e-002	-6,8001e-002	
2476	2,0088	-2,0963e-002	-6,8001e-002	
2477	1,9591	-2,1779e-002	-6,8001e-002	
2478	1,9094	-2,2596e-002	-6,8001e-002	
2479	1,8597	-2,3412e-002	-6,8001e-002	
2480	1,81	-2,4228e-002	-6,8001e-002	
2481	1,7603	-2,5045e-002	-6,8001e-002	
2482	1,7106	-2,5861e-002	-6,8001e-002	
2483	1,6609	-2,6677e-002	-6,8001e-002	
2484	1,6112	-2,7494e-002	-6,8001e-002	
2485	1,5615	-2,831e-002	-6,8001e-002	
2486	1,5119	-2,9126e-002	-6,8001e-002	
2487	1,4622	-2,9943e-002	-6,8001e-002	
2488	1,4125	-3,0759e-002	-6,8001e-002	
2489	1,3628	-3,1575e-002	-6,8001e-002	
2490	1,3131	-3,2392e-002	-6,8001e-002	
2491	1,2634	-3,3208e-002	-6,8001e-002	
2492	1,2137	-3,4024e-002	-6,8001e-002	
2493	1,164	-3,4841e-002	-6,8001e-002	
2494	1,1143	-3,5657e-002	-6,8001e-002	
2495	1,0646	-3,6473e-002	-6,8001e-002	
2496	1,0149	-3,729e-002	-6,8001e-002	
2497	0,96522	-3,8106e-002	-6,8001e-002	
2498	0,91553	-3,8922e-002	-6,8001e-002	
2499	0,86583	-3,9739e-002	-6,8001e-002	
2500	0,81614	-4,0555e-002	-6,8001e-002	
2501	0,76644	-4,1371e-002	-6,8001e-002	
2502	0,71675	-4,2188e-002	-6,8001e-002	
2503	0,66706	-4,3004e-002	-6,8001e-002	
2504	0,61736	-4,382e-002	-6,8001e-002	
2505	0,56767	-4,4636e-002	-6,8001e-002	
2506	0,51798	-4,5453e-002	-6,8001e-002	
2507	0,46828	-4,6269e-002	-6,8001e-002	
2508	0,41859	-4,7085e-002	-6,8001e-002	
2509	0,36889	-4,7902e-002	-6,8001e-002	
2510	0,3192	-4,8718e-002	-6,8001e-002	
2511	0,26951	-4,9534e-002	-6,8001e-002	
2512	0,21981	-5,0351e-002	-6,8001e-002	
2513	0,20739	-5,0555e-002	-6,8001e-002	
3345	0,21307	-4,6946e-002	-7,6487e-002	
3346	0,23112	-4,665e-002	-7,6487e-002	
3347	0,25538	-4,6251e-002	-7,6487e-002	
3348	0,27964	-4,5853e-002	-7,6487e-002	
3349	0,3039	-4,5454e-002	-7,6487e-002	
3350	0,32816	-4,5056e-002	-7,6487e-002	
3351	0,35242	-4,4657e-002	-7,6487e-002	
3352	0,37668	-4,4259e-002	-7,6487e-002	
3353	0,40094	-4,386e-002	-7,6487e-002	
3354	0,4252	-4,3462e-002	-7,6487e-002	
3355	0,4479	-4,2474e-002	-7,706e-002	
3356	0,46188	-4,2859e-002	-7,6487e-002	
3357	0,48614	-4,2461e-002	-7,6487e-002	
3358	0,52444	-4,2242e-002	-7,6055e-002	
3359	0,5104	-4,2062e-002	-7,6487e-002	
3360	0,54675	-4,1465e-002	-7,6487e-002	
3361	0,57127	-4,1062e-002	-7,6487e-002	
3362	0,59578	-4,0659e-002	-7,6487e-002	
3363	0,6203	-4,0257e-002	-7,6487e-002	
3364	0,64481	-3,9854e-002	-7,6487e-002	
3365	0,66932	-3,9451e-002	-7,6487e-002	
3366	0,69384	-3,9049e-002	-7,6487e-002	
3367	0,71835	-3,8646e-002	-7,6487e-002	
3368	0,74287	-3,8243e-002	-7,6487e-002	
3369	0,76738	-3,7841e-002	-7,6487e-002	
3370	0,79189	-3,7438e-002	-7,6487e-002	
3371	0,81641	-3,7035e-002	-7,6487e-002	
3372	0,85301	-3,6434e-002	-7,6487e-002	
3373	0,83616	-3,6417e-002	-7,6771e-002	
3374	0,87753	-3,6031e-002	-7,6487e-002	
3375	0,90204	-3,5629e-002	-7,6487e-002	
3376	0,92655	-3,5226e-002	-7,6487e-002	
3377	0,95107	-3,4823e-002	-7,6487e-002	
3378	0,97558	-3,442e-002	-7,6487e-002	
3379	1,0001	-3,4018e-002	-7,6487e-002	
3380	1,0246	-3,3615e-002	-7,6487e-002	
3381	1,0491	-3,3212e-002	-7,6487e-002	
3382	1,0736	-3,281e-002	-7,6487e-002	
3383	1,0982	-3,2407e-002	-7,6487e-002	
3384	1,1212	-3,2028e-002	-7,6487e-002	
3385	1,1379	-3,1314e-002	-7,6905e-002	
3386	1,1673	-3,1271e-002	-7,6487e-002	
3387	1,1903	-3,0893e-002	-7,6487e-002	
3388	1,224	-3,034e-002	-7,6487e-002	
3389	1,2113	-3,0147e-002	-7,687e-002	
3390	1,2471	-2,9961e-002	-7,6487e-002	
3391	1,2701	-2,9582e-002	-7,6487e-002	
3392	1,2946	-2,918e-002	-7,6487e-002	
3393	1,3175	-2,82e-002	-7,705e-002	
3394	1,3315	-2,8573e-002	-7,6487e-002	
3395	1,356	-2,8171e-002	-7,6487e-002	
3396	1,3806	-2,7768e-002	-7,6487e-002	
3397	1,4051	-2,7365e-002	-7,6487e-002	
3398	1,4296	-2,6963e-002	-7,6487e-002	
3399	1,4684	-2,6738e-002	-7,6054e-002	
3400	1,4541	-2,656e-002	-7,6487e-002	
3401	1,4907	-2,5959e-002	-7,6487e-002	
3402	1,5152	-2,5557e-002	-7,6487e-002	
3403	1,5397	-2,5154e-002	-7,6487e-002	
3404	1,5642	-2,4752e-002	-7,6487e-002	
3405	1,5887	-2,4349e-002	-7,6487e-002	
3406	1,6132	-2,3946e-002	-7,6487e-002	
3407	1,6377	-2,3544e-002	-7,6487e-002	
3408	1,6622	-2,3141e-002	-7,6487e-002	
3409	1,6867	-2,2739e-002	-7,6487e-002	
3410	1,7112	-2,2336e-002	-7,6487e-002	
3411	1,7357	-2,1934e-002	-7,6487e-002	
3412	1,7723	-2,1333e-002	-7,6487e-002	
3413	1,7555	-2,1316e-002	-7,677e-002	
3414	1,7968	-2,093e-002	-7,6487e-002	
3415	1,8213	-2,0527e-002	-7,6487e-002	
3416	1,8458	-2,0125e-002	-7,6487e-002	
3417	1,8703	-1,9722e-002	-7,6487e-002	
3418	1,8948	-1,932e-002	-7,6487e-002	
3419	1,9193	-1,8917e-002	-7,6487e-002	
3420	1,9439	-1,8515e-002	-7,6487e-002	
3421	1,9684	-1,8112e-002	-7,6487e-002	
3422	1,9929	-1,7709e-002	-7,6487e-002	
3423	2,0174	-1,7307e-002	-7,6487e-002	
3424	2,0419	-1,6904e-002	-7,6487e-002	
3425	2,0664	-1,6502e-002	-7,6487e-002	
3426	2,0909	-1,6099e-002	-7,6487e-002	
3427	2,1154	-1,5697e-002	-7,6487e-002	
3428	2,1399	-1,5294e-002	-7,6487e-002	
3429	2,1644	-1,4892e-002	-7,6487e-002	
3430	2,1889	-1,4489e-002	-7,6487e-002	
3431	2,2047	-1,2888e-002	-7,7644e-002	
3432	2,2258	-1,3882e-002	-7,6487e-002	
3433	2,2503	-1,348e-002	-7,6487e-002	
3434	2,2749	-1,3077e-002	-7,6487e-002	
3435	2,2994	-1,2675e-002	-7,6487e-002	
3436	2,3382	-1,2451e-002	-7,6052e-002	
3437	2,3239	-1,2272e-002	-7,6487e-002	
3438	2,3605	-1,1671e-002	-7,6487e-002	
3439	2,385	-1,1268e-002	-7,6487e-002	
3440	2,4095	-1,0866e-002	-7,6487e-002	
3441	2,434	-1,0463e-002	-7,6487e-002	
3442	2,4585	-1,0061e-002	-7,6487e-002	
3443	2,483	-9,6582e-003	-7,6487e-002	
3444	2,5075	-9,2556e-003	-7,6487e-002	
3445	2,5395	-8,8333e-003	-7,6382e-002	
3446	2,5965	-8,8791e-003	-7,5241e-002	
3541	2,5678	0,10174	-7,6487e-002	
3542	2,587	0,10166	-7,6247e-002	
3543	2,543	0,10215	-7,6487e-002	
3544	2,5181	0,10256	-7,6487e-002	
3545	2,4985	0,10306	-7,6304e-002	
3546	2,4808	0,10317	-7,6487e-002	
3547	2,4559	0,10358	-7,6487e-002	
3548	2,4311	0,10399	-7,6487e-002	
3549	2,4062	0,1044	-7,6487e-002	
3550	2,3813	0,10481	-7,6487e-002	
3551	2,3564	0,10521	-7,6487e-002	
3552	2,3316	0,10562	-7,6487e-002	
3553	2,3067	0,10603	-7,6487e-002	
3554	2,2818	0,10644	-7,6487e-002	
3555	2,2569	0,10685	-7,6487e-002	
3556	2,2321	0,10726	-7,6487e-002	
3557	2,2072	0,10767	-7,6487e-002	
3558	2,1823	0,10807	-7,6487e-002	
3559	2,1575	0,10848	-7,6487e-002	
3560	2,1326	0,10889	-7,6487e-002	
3561	2,1077	0,1093	-7,6487e-002	
3562	2,0828	0,10971	-7,6487e-002	
3563	2,058	0,11012	-7,6487e-002	
3564	2,0331	0,11053	-7,6487e-002	
3565	2,0082	0,11093	-7,6487e-002	
3566	1,9834	0,11134	-7,6487e-002	
3567	1,9585	0,11175	-7,6487e-002	
3568	1,9336	0,11216	-7,6487e-002	
3569	1,9087	0,11257	-7,6487e-002	
3570	1,8839	0,11298	-7,6487e-002	
3571	1,859	0,11339	-7,6487e-002	
3572	1,8341	0,11379	-7,6487e-002	
3573	1,8093	0,1142	-7,6487e-002	
3574	1,7844	0,11461	-7,6487e-002	
3575	1,7595	0,11502	-7,6487e-002	
3576	1,7346	0,11543	-7,6487e-002	
3577	1,7098	0,11584	-7,6487e-002	
3578	1,6849	0,11625	-7,6487e-002	
3579	1,66	0,11665	-7,6487e-002	
3580	1,6352	0,11706	-7,6487e-002	
3581	1,6103	0,11747	-7,6487e-002	
3582	1,5854	0,11788	-7,6487e-002	
3583	1,5605	0,11829	-7,6487e-002	
3584	1,5357	0,1187	-7,6487e-002	
3585	1,5108	0,11911	-7,6487e-002	
3586	1,4859	0,11951	-7,6487e-002	
3587	1,4611	0,11992	-7,6487e-002	
3588	1,4362	0,12033	-7,6487e-002	
3589	1,4083	0,12033	-7,6924e-002	
3590	1,352	0,12171	-7,6487e-002	
3591	1,3778	0,12244	-7,5151e-002	
3592	1,3152	0,12232	-7,6487e-002	
3593	1,2688	0,12308	-7,6487e-002	
3594	1,2224	0,12384	-7,6487e-002	
3595	1,1744	0,12463	-7,6487e-002	
3596	1,141	0,12532	-7,6348e-002	
3597	1,0715	0,12659	-7,6214e-002	
3598	1,1001	0,1249	-7,734e-002	
3599	1,0466	0,1266	-7,6612e-002	
3600	1,0216	0,12714	-7,6487e-002	
3601	0,9969	0,12755	-7,6487e-002	
3602	0,97222	0,12795	-7,6487e-002	
3603	0,94755	0,12836	-7,6487e-002	
3604	0,92287	0,12876	-7,6487e-002	
3605	0,8982	0,12917	-7,6487e-002	
3606	0,87352	0,12957	-7,6487e-002	
3607	0,84884	0,12998	-7,6487e-002	
3608	0,80971	0,13104	-7,605e-002	
3609	0,82417	0,13038	-7,6487e-002	
3610	0,78724	0,13099	-7,6487e-002	
3611	0,76257	0,1314	-7,6487e-002	
3612	0,73789	0,1318	-7,6487e-002	
3613	0,71321	0,13221	-7,6487e-002	
3614	0,68854	0,13261	-7,6487e-002	
3615	0,66386	0,13302	-7,6487e-002	
3616	0,63919	0,13342	-7,6487e-002	
3617	0,61451	0,13383	-7,6487e-002	
3618	0,58984	0,13423	-7,6487e-002	
3619	0,56516	0,13464	-7,6487e-002	
3620	0,54048	0,13505	-7,6487e-002	
3621	0,51581	0,13545	-7,6487e-002	
3622	0,49113	0,13586	-7,6487e-002	
3623	0,46646	0,13626	-7,6487e-002	
3624	0,44178	0,13667	-7,6487e-002	
3625	0,4171	0,13707	-7,6487e-002	
3626	0,39243	0,13748	-7,6487e-002	
3627	0,36775	0,13788	-7,6487e-002	
3628	0,34308	0,13829	-7,6487e-002	
3629	0,3184	0,13869	-7,6487e-002	
3630	0,29373	0,1391	-7,6487e-002	
3631	0,26905	0,1395	-7,6487e-002	
3632	0,24437	0,13991	-7,6487e-002	
3633	0,2197	0,14031	-7,6487e-002	
3634	0,20736	0,14052	-7,6487e-002	
3640	1,2836	4,6753e-002	-8,0001e-002	
3641	1,0977	4,37e-002	-8,0001e-002	
3642	1,1196	3,5427e-002	-8,0001e-002	
3643	1,2619	3,7712e-002	-8,0001e-002	
3690	1,4159	4,6834e-002	-8,0001e-002	
3691	1,4813	4,8797e-002	-8,0001e-002	
3692	1,5425	5,5028e-002	-8,0001e-002	
3693	1,6333	3,537e-002	-8,0001e-002	
3694	1,6937	6,1527e-002	-8,0001e-002	
3695	1,7649	5,0158e-002	-8,0001e-002	
3696	1,8421	4,4132e-002	-8,0001e-002	
3697	2,4811	6,9046e-002	-8,0001e-002	
3698	1,9186	4,6913e-002	-8,0001e-002	
3699	1,9922	4,6895e-002	-8,0001e-002	
3700	2,0658	4,6877e-002	-8,0001e-002	
3701	2,1469	4,2385e-002	-8,0001e-002	
3702	2,1911	4,4101e-002	-8,0001e-002	
3703	2,2375	4,6835e-002	-8,0001e-002	
3704	2,2996	4,5014e-002	-8,0001e-002	
3705	2,3481	4,6606e-002	-8,0001e-002	
3706	2,3972	3,87e-002	-8,0001e-002	
3707	2,4398	6,1873e-002	-8,0001e-002	
3708	2,465	3,1409e-002	-8,0001e-002	
3709	1,4569	7,4939e-002	-8,0001e-002	
3710	1,3947	1,3718e-002	-8,0001e-002	
3711	1,4872	1,1807e-002	-8,0001e-002	
3712	1,5319	8,3792e-002	-8,0001e-002	
3713	2,4935	4,3758e-002	-8,0001e-002	
3714	1,6137	8,3315e-002	-8,0001e-002	
3715	2,1026	4,6868e-002	-8,0001e-002	
3716	2,029	4,6886e-002	-8,0001e-002	
3717	1,9554	4,6904e-002	-8,0001e-002	
3718	1,8818	4,6922e-002	-8,0001e-002	
3719	1,8068	6,111e-002	-8,0001e-002	
3720	1,4553	1,2171e-002	-8,0001e-002	
3721	1,5141	4,671e-002	-8,0001e-002	
3722	1,5877	4,6692e-002	-8,0001e-002	
3723	1,5705	8,0519e-002	-8,0001e-002	
3724	1,5975	1,6207e-002	-8,0001e-002	
3725	1,645	8,6542e-002	-8,0001e-002	
3726	1,6721	8,4126e-003	-8,0001e-002	
3727	2,2778	7,2493e-002	-8,0001e-002	
3728	1,7219	7,696e-002	-8,0001e-002	
3729	1,719	1,7317e-002	-8,0001e-002	
3730	1,7973	2,018e-002	-8,0001e-002	
3731	1,4815	8,2646e-002	-8,0001e-002	
3732	1,5451	1,1365e-002	-8,0001e-002	
3733	1,4202	8,7008e-002	-8,0001e-002	
3734	2,5872	2,9675e-002	-8,0001e-002	
3764	0,63059	6,9248e-002	-8,0001e-002	
3765	0,70049	1,7946e-002	-8,0001e-002	
3766	0,77401	5,8132e-003	-8,0001e-002	
3767	0,83832	3,926e-003	-8,0001e-002	
3768	0,91854	2,368e-002	-8,0001e-002	
3769	0,95083	8,3562e-002	-8,0001e-002	
3770	0,63844	2,1604e-002	-8,0001e-002	
3771	0,71613	8,3143e-002	-8,0001e-002	
3772	0,82795	8,0719e-002	-8,0001e-002	
3773	0,90305	8,5332e-002	-8,0001e-002	
3774	0,75631	7,5796e-002	-8,0001e-002	
3775	0,9739	1,1141e-002	-8,0001e-002	
3776	0,57828	8,5809e-002	-8,0001e-002	
3777	0,66723	7,1529e-002	-8,0001e-002	
3778	0,52742	8,5243e-002	-8,0001e-002	
3779	0,99791	7,6893e-002	-8,0001e-002	
3780	0,60801	4,5363e-002	-8,0001e-002	
3781	0,61084	-6,193e-003	-8,0001e-002	
3782	0,73676	2,1102e-002	-8,0001e-002	
3783	0,80547	4,6657e-002	-8,0001e-002	
3784	0,87304	4,6606e-002	-8,0001e-002	
3785	0,86545	9,1458e-002	-8,0001e-002	
3786	0,88143	8,7523e-003	-8,0001e-002	
3787	0,79862	2,8208e-003	-8,0001e-002	
3788	0,64109	4,5881e-002	-8,0001e-002	
3789	0,66424	4,9121e-003	-8,0001e-002	
3790	0,47911	9,302e-002	-8,0001e-002	
3791	0,611	1,694e-002	-8,0001e-002	
3792	0,64395	0,10431	-8,0001e-002	
3793	0,78838	9,4317e-002	-8,0001e-002	
3938	2,5157	0,10611	-2,7138e-002	
3939	0,21922	0,14384	-3,4001e-002	
3940	0,26137	0,14315	-3,0563e-002	
3941	0,31024	0,14234	-2,646e-002	
3942	0,35565	0,1416	-3,4001e-002	
3943	0,40527	0,14078	-3,4001e-002	
3944	0,45489	0,13997	-3,4001e-002	
3945	0,50451	0,13915	-3,4001e-002	
3946	0,55414	0,13834	-3,4001e-002	
3947	0,60376	0,13752	-3,4001e-002	
3948	0,65338	0,13671	-3,4001e-002	
3949	0,703	0,13589	-3,4001e-002	
3950	0,75262	0,13508	-3,4001e-002	
3951	0,80224	0,13426	-3,4001e-002	
3952	0,85186	0,13345	-3,4001e-002	
3953	0,90148	0,13263	-3,4001e-002	
3954	0,9511	0,13182	-3,4001e-002	
3955	1,0007	0,131	-3,4001e-002	
3956	1,3729	0,12489	-3,4001e-002	
3957	1,4225	0,12407	-3,4001e-002	
3958	1,4721	0,12326	-3,4001e-002	
3959	1,5217	0,12244	-3,4001e-002	
3960	1,5714	0,12163	-3,4001e-002	
3961	1,621	0,12081	-3,4001e-002	
3962	1,6706	0,12	-3,4001e-002	
3963	1,7202	0,11918	-3,4001e-002	
3964	1,7698	0,11837	-3,4001e-002	
3965	1,8195	0,11755	-3,4001e-002	
